3/8/2020,88.315346,88.315346,74.702431,74.820778,74.820778,684992534
3/7/2020,93.232994,93.337601,88.214119,88.327759,88.327759,1565980270
3/6/2020,90.11763,93.539696,89.752426,93.248642,93.248642,687180264
3/5/2020,86.986221,92.576279,86.986221,90.14122,90.14122,657743095
3/4/2020,88.614677,89.780426,86.278885,87.011284,87.011284,667762323
3/3/2020,89.740311,90.350021,87.725021,88.589973,88.589973,729643776
3/2/2020,85.11161,91.162613,84.514633,89.738174,89.738174,803239979
3/1/2020,85.772682,89.375572,83.7295,85.105598,85.105598,765429156
2/29/2020,87.887512,89.901001,85.892166,85.892166,85.892166,756043899
2/28/2020,88.793327,91.729599,84.329628,87.897408,87.897408,964429502
2/27/2020,84.871956,92.374908,80.168159,88.524345,88.524345,955652216
2/26/2020,96.197914,96.59787,80.843933,84.876045,84.876045,939230803
2/25/2020,103.615784,103.648033,95.804482,96.201248,96.201248,868833032
2/24/2020,108.170586,108.558052,101.398956,103.596947,103.596947,884387172
2/23/2020,104.590721,108.755409,104.30397,108.145134,108.145134,902539669
2/22/2020,107.957939,109.440918,103.864799,104.695908,104.695908,947030400
2/21/2020,105.342667,109.459892,104.26474,107.937546,107.937546,978201788
2/20/2020,106.433342,107.321739,101.906937,105.549805,105.549805,946434289
2/19/2020,115.564766,115.685722,106.483505,106.605545,106.605545,843777655
2/18/2020,114.4468,116.376724,108.314957,115.644241,115.644241,851870267
2/17/2020,111.469666,115.498451,103.001869,114.506218,114.506218,978398584
2/16/2020,121.896225,123.840042,104.857712,111.77565,111.77565,935525392
2/15/2020,132.613434,132.927002,119.153954,121.853302,121.853302,890484409
2/14/2020,131.009232,133.33876,128.599533,132.600204,132.600204,858271722
2/13/2020,133.560806,136.649124,128.272675,130.949051,130.949051,1013736023
2/12/2020,128.834473,136.014938,128.479797,133.549347,133.549347,984582476
2/11/2020,127.349823,130.438858,123.825752,128.886032,128.886032,880829791
2/10/2020,127.57975,128.038513,123.113388,127.345917,127.345917,912410980
2/9/2020,125.903564,129.094284,124.814034,127.551788,127.551788,953702544
2/8/2020,118.581711,130.023758,114.457291,125.900993,125.900993,1229051151
2/7/2020,119.796928,122.148193,117.902351,118.512657,118.512657,844151054
2/6/2020,122.318497,123.911392,118.444824,119.768394,119.768394,1034128120
2/5/2020,111.143082,123.005135,110.57518,122.266022,122.266022,1040214024
2/4/2020,116.19799,117.190536,109.693069,111.13607,111.13607,767274423
2/3/2020,115.596794,117.722916,115.138824,116.198067,116.198067,805030076
2/2/2020,117.435928,118.399559,114.590775,115.619484,115.619484,795391924
2/1/2020,116.524063,119.653084,115.928482,117.469658,117.469658,809915886
1/31/2020,122.549164,124.337471,114.621834,116.426071,116.426071,995498642
1/30/2020,121.811516,124.862885,118.674591,122.472076,122.472076,1175856865
1/29/2020,116.176559,126.939384,115.546051,122.042648,122.042648,1310968164
1/28/2020,113.270981,117.110268,111.775139,116.20459,116.20459,1056404598
1/27/2020,111.007874,119.252991,111.007874,113.268303,113.268303,1185315336
1/26/2020,102.136742,112.466469,100.799934,111.004929,111.004929,1048666265
1/25/2020,100.76815,103.491585,98.015991,102.155678,102.155678,684814779
1/24/2020,102.580978,103.801689,94.290657,100.826576,100.826576,829271731
1/23/2020,107.639877,108.152008,98.662567,102.409386,102.409386,837448530
1/22/2020,110.829102,112.540092,107.266449,107.646782,107.646782,824540369
1/21/2020,109.605728,113.657433,106.244865,110.861343,110.861343,964611062
1/20/2020,104.798508,114.627953,100.882629,109.56665,109.56665,1208948881
1/19/2020,101.628784,108.444138,93.421555,104.794868,104.794868,1186646796
1/18/2020,114.129318,115.254257,97.517906,101.561043,101.561043,1315737750
1/17/2020,127.633621,127.688164,110.545532,114.382072,114.382072,1536993728
1/16/2020,132.402695,134.045044,113.616135,128.159943,128.159943,1925351035
1/15/2020,88.620216,140.702209,88.620216,132.272949,132.272949,2736888860
1/14/2020,69.605316,88.698433,69.582359,88.698433,88.698433,1090046612
1/13/2020,66.245209,71.11145,64.152466,69.583115,69.583115,476814382
1/12/2020,63.529209,67.809486,62.529175,66.300369,66.300369,535827585
1/11/2020,56.603886,66.844124,55.809029,63.402321,63.402321,581950368
1/10/2020,50.894367,56.586277,50.258091,56.586277,56.586277,360608269
1/9/2020,52.88324,53.27866,50.498531,50.893806,50.893806,247077074
1/8/2020,54.801365,56.534046,51.724026,52.916855,52.916855,314320136
1/7/2020,56.702038,57.306259,54.052959,54.818928,54.818928,395124564
1/6/2020,51.536594,57.579594,51.221058,56.699776,56.699776,496237320
1/5/2020,46.426079,53.517296,46.426079,51.479233,51.479233,439864006
1/4/2020,43.981178,46.951759,43.172939,46.451866,46.451866,429327842
1/3/2020,40.190041,44.034237,40.180965,44.021961,44.021961,244420569
1/2/2020,41.906654,42.044888,40.17535,40.223259,40.223259,200098184
1/1/2020,41.193851,42.606998,40.967113,41.865791,41.865791,209558953
12/31/2019,42.572159,42.835915,41.150784,41.195194,41.195194,228348982
12/30/2019,44.75227,45.000599,42.523121,42.574841,42.574841,236575767
12/29/2019,41.904789,45.415489,41.664009,44.750069,44.750069,291554834
12/28/2019,39.8741,43.014809,39.827465,41.891273,41.891273,258317068
12/27/2019,40.12978,40.526146,38.97485,39.873707,39.873707,228790248
12/26/2019,41.234093,41.340511,38.9613,40.162014,40.162014,297344626
12/25/2019,42.024498,42.082047,41.159061,41.247261,41.247261,231213796
